id,start,end,label
1,0.046439909297052155,3.4597732426303853,4
2,3.4597732426303853,6.873106575963718,0
3,6.873106575963718,11.261678004535147,4
4,11.261678004535147,14.187392290249432,0
5,14.187392290249432,18.575963718820862,4
6,18.575963718820862,21.989297052154196,0
7,21.989297052154196,26.377868480725624,4
8,26.377868480725624,29.791201814058958,0
9,29.791201814058958,34.66739229024943,4
10,34.66739229024943,37.593106575963716,0
11,37.593106575963716,42.4692970521542,4
12,42.4692970521542,45.88263038548753,0
13,45.88263038548753,48.83156462585034,4
14,48.83156462585034,64.92299319727891,2
15,64.92299319727891,67.36108843537414,4
16,67.36108843537414,70.77442176870748,0
17,70.77442176870748,75.16299319727891,4
18,75.16299319727891,79.0639455782313,0
19,79.0639455782313,82.96489795918367,4
20,82.96489795918367,86.378231292517,0
21,86.378231292517,90.76680272108844,4
22,90.76680272108844,94.18013605442177,0
23,94.18013605442177,99.05632653061224,4
24,99.05632653061224,102.35356009070294,0
25,102.35356009070294,103.70031746031746,4
26,103.70031746031746,135.04725623582766,2
27,135.04725623582766,150.76716553287983,3
28,150.76716553287983,153.6928798185941,4
29,153.6928798185941,157.10621315192745,0
30,157.10621315192745,161.0071655328798,4
31,161.0071655328798,164.42049886621317,0
32,164.42049886621317,166.1619954648526,4
33,166.1619954648526,197.34639455782312,2
34,197.34639455782312,205.1482993197279,1
35,205.1482993197279,206.47183673469388,3
