0.696250	0.696250	1
2.529708	2.529708	2
4.363167	4.363167	3
6.231438	6.231438	4
8.064896	8.064896	5
9.898354	9.898354	6
11.755021	11.755021	7
13.588479	13.588479	8
15.468354	15.468354	9
17.301813	17.301813	10
19.146875	19.146875	11
20.991937	20.991937	12
22.837000	22.837000	13
24.670458	24.670458	14
26.527125	26.527125	15
28.360583	28.360583	16
30.205646	30.205646	17
32.050708	32.050708	18
33.895771	33.895771	19
35.740833	35.740833	20
37.585896	37.585896	21
39.419354	39.419354	22
41.264417	41.264417	23
43.109479	43.109479	24
44.954542	44.954542	25
46.799604	46.799604	26
48.644667	48.644667	27
50.489729	50.489729	28
52.334792	52.334792	29
54.179854	54.179854	30
56.024917	56.024917	31
57.869979	57.869979	32
59.715042	59.715042	33
61.548500	61.548500	34
63.405167	63.405167	35
65.238625	65.238625	36
67.095292	67.095292	37
68.928750	68.928750	38
70.773813	70.773813	39
72.618875	72.618875	40
74.475542	74.475542	41
76.309000	76.309000	42
78.154062	78.154062	43
79.999125	79.999125	44
81.844188	81.844188	45
83.689250	83.689250	46
85.534312	85.534312	47
87.379375	87.379375	48
89.224437	89.224437	49
91.069500	91.069500	50
92.902958	92.902958	51
94.759625	94.759625	52
96.604687	96.604687	53
98.438146	98.438146	54
100.283208	100.283208	55
102.128271	102.128271	56
103.973333	103.973333	57
105.818396	105.818396	58
107.663458	107.663458	59
109.508521	109.508521	60
111.353583	111.353583	61
113.198646	113.198646	62
115.043708	115.043708	63
116.888771	116.888771	64
118.733833	118.733833	65
120.578896	120.578896	66
122.412354	122.412354	67
124.269021	124.269021	68
126.114083	126.114083	69
127.947542	127.947542	70
129.804208	129.804208	71
131.637667	131.637667	72
133.482729	133.482729	73
135.327792	135.327792	74
137.172854	137.172854	75
139.017917	139.017917	76
140.862979	140.862979	77
142.708042	142.708042	78
144.553104	144.553104	79
146.398167	146.398167	80
148.243229	148.243229	81
150.088292	150.088292	82
151.933354	151.933354	83
153.778417	153.778417	84
155.623479	155.623479	85
157.456938	157.456938	86
159.313604	159.313604	87
161.158667	161.158667	88
163.003729	163.003729	89
164.837187	164.837187	90
166.693854	166.693854	91
168.538917	168.538917	92
170.383979	170.383979	93
172.229042	172.229042	94
174.074104	174.074104	95
175.907563	175.907563	96
177.752625	177.752625	97
179.597688	179.597688	98
181.442750	181.442750	99
183.287813	183.287813	100
185.132875	185.132875	101
186.966333	186.966333	102
188.811396	188.811396	103
190.656458	190.656458	104
192.501521	192.501521	105
194.346583	194.346583	106
196.191646	196.191646	107
198.036708	198.036708	108
199.881771	199.881771	109
201.726833	201.726833	110
203.571896	203.571896	111
205.416958	205.416958	112
207.262021	207.262021	113
209.095479	209.095479	114
210.928937	210.928937	115
212.762396	212.762396	116
