id,start,end,label
1,0.0,4.272471655328798,10
2,4.272471655328798,5.804988662131519,5
3,5.804988662131519,6.2693877551020405,1
4,6.2693877551020405,6.780226757369615,5
5,6.780226757369615,7.291065759637188,1
6,7.291065759637188,7.801904761904762,5
7,7.801904761904762,8.266303854875284,1
8,8.266303854875284,8.777142857142858,5
9,8.777142857142858,9.287981859410431,1
10,9.287981859410431,29.53578231292517,8
11,29.53578231292517,30.046621315192745,1
12,30.046621315192745,30.55746031746032,5
13,30.55746031746032,31.02185941043084,1
14,31.02185941043084,31.48625850340136,5
15,31.48625850340136,31.997097505668933,1
16,31.997097505668933,32.507936507936506,5
17,32.507936507936506,33.01877551020408,1
18,33.01877551020408,33.52961451247165,4
19,33.52961451247165,34.04045351473923,1
20,34.04045351473923,34.50485260770975,4
21,34.50485260770975,35.015691609977324,1
22,35.015691609977324,35.5265306122449,4
23,35.5265306122449,36.03736961451247,7
24,36.03736961451247,36.548208616780045,4
25,36.548208616780045,37.01260770975057,7
26,37.01260770975057,37.52344671201814,4
27,37.52344671201814,38.034285714285716,7
28,38.034285714285716,38.54512471655329,6
29,38.54512471655329,39.00952380952381,8
30,39.00952380952381,39.52036281179139,6
31,39.52036281179139,40.03120181405896,8
32,40.03120181405896,40.542040816326534,6
33,40.542040816326534,41.00643990929705,8
34,41.00643990929705,41.517278911564624,4
35,41.517278911564624,42.0281179138322,1
36,42.0281179138322,42.53895691609977,4
37,42.53895691609977,43.003356009070295,1
38,43.003356009070295,43.51419501133787,4
39,43.51419501133787,44.02503401360544,7
40,44.02503401360544,44.535873015873015,4
41,44.535873015873015,45.00027210884354,7
42,45.00027210884354,45.51111111111111,6
43,45.51111111111111,46.021950113378686,8
44,46.021950113378686,46.53278911564626,6
45,46.53278911564626,46.99718820861678,8
46,46.99718820861678,47.50802721088435,6
47,47.50802721088435,48.01886621315193,8
48,48.01886621315193,48.529705215419504,6
49,48.529705215419504,49.04054421768708,8
50,49.04054421768708,50.01578231292517,9
51,50.01578231292517,50.52662131519274,2
52,50.52662131519274,51.037460317460315,9
53,51.037460317460315,51.54829931972789,2
54,51.54829931972789,52.01269841269841,9
55,52.01269841269841,52.523537414965986,2
56,52.523537414965986,53.03437641723356,9
57,53.03437641723356,53.54521541950113,6
58,53.54521541950113,54.00961451247166,8
59,54.00961451247166,54.52045351473923,6
60,54.52045351473923,55.031292517006804,8
61,55.031292517006804,55.54213151927438,6
62,55.54213151927438,56.099410430839,8
63,56.099410430839,56.70312925170068,6
64,56.70312925170068,57.77124716553288,8
65,57.77124716553288,58.28208616780045,9
66,58.28208616780045,58.792925170068024,2
67,58.792925170068024,59.25732426303855,9
68,59.25732426303855,59.76816326530612,2
69,59.76816326530612,60.279002267573695,9
70,60.279002267573695,60.78984126984127,2
71,60.78984126984127,61.30068027210884,8
72,61.30068027210884,61.765079365079366,6
73,61.765079365079366,62.27591836734694,0
74,62.27591836734694,62.78675736961451,3
75,62.78675736961451,63.297596371882086,0
76,63.297596371882086,63.80843537414966,3
77,63.80843537414966,64.27283446712018,0
78,64.27283446712018,64.78367346938775,3
79,64.78367346938775,65.29451247165532,5
80,65.29451247165532,65.75891156462585,1
81,65.75891156462585,66.26975056689342,5
82,66.26975056689342,66.780589569161,1
83,66.780589569161,67.29142857142857,5
84,67.29142857142857,67.9415873015873,1
85,67.9415873015873,68.49886621315193,5
86,68.49886621315193,89.02530612244898,8
87,89.02530612244898,89.53614512471655,5
88,89.53614512471655,90.04698412698413,1
89,90.04698412698413,90.51138321995465,5
90,90.51138321995465,91.02222222222223,1
91,91.02222222222223,91.5330612244898,5
92,91.5330612244898,92.04390022675737,1
93,92.04390022675737,92.5082993197279,5
