id,start,end,label
1,0.0,17.73188827272727,1
2,17.73188827272727,35.46377654545454,2
3,35.46377654545454,53.19566481818181,3
4,53.19566481818181,70.92755309090909,4
5,70.92755309090909,88.65944136363636,0
6,88.65944136363636,106.39132963636362,1
7,106.39132963636362,124.1232179090909,2
8,124.1232179090909,141.85510618181817,3
9,141.85510618181817,159.58699445454545,4
10,159.58699445454545,177.31888272727272,0
11,177.31888272727272,195.050771,1
