id,start,end,label
1,0.09287981859410431,20.874739229024943,0
2,20.874739229024943,24.102312925170068,2
3,24.102312925170068,35.178231292517005,0
4,35.178231292517005,39.334603174603174,2
5,39.334603174603174,49.946122448979594,0
6,49.946122448979594,50.874920634920635,2
7,50.874920634920635,80.87510204081633,1
8,80.87510204081633,83.17387755102041,2
9,83.17387755102041,94.71419501133786,0
10,94.71419501133786,97.94176870748299,2
11,97.94176870748299,109.01768707482994,0
12,109.01768707482994,113.1740589569161,2
13,113.1740589569161,123.78557823129252,0
14,123.78557823129252,124.71437641723357,2
15,124.71437641723357,154.71455782312924,1
16,154.71455782312924,157.03655328798186,2
17,157.03655328798186,183.32154195011339,0
18,183.32154195011339,183.7859410430839,2
19,183.7859410430839,190.24108843537414,1
20,190.24108843537414,192.56308390022676,3
21,192.56308390022676,199.04145124716553,1
22,199.04145124716553,202.98884353741497,2
