id,start,end,label
1,0.09287981859410431,15.32517006802721,1
2,15.32517006802721,15.789569160997733,2
3,15.789569160997733,21.803537414965987,0
4,21.803537414965987,23.196734693877552,2
5,23.196734693877552,37.01260770975057,1
6,37.01260770975057,37.50022675736962,2
7,37.50022675736962,80.4107029478458,0
8,80.4107029478458,82.26829931972789,2
9,82.26829931972789,96.10739229024944,1
10,96.10739229024944,96.57179138321996,2
11,96.57179138321996,154.71455782312924,0
12,154.71455782312924,156.13097505668935,2
13,156.13097505668935,162.56290249433107,1
14,162.56290249433107,163.0273015873016,2
15,163.0273015873016,183.32154195011339,0
16,183.32154195011339,185.17913832199545,2
17,185.17913832199545,190.24108843537414,0
18,190.24108843537414,192.56308390022676,1
19,192.56308390022676,199.04145124716553,0
20,199.04145124716553,202.98884353741497,1
