id,start,end,label
1,0.0,0.13931972789115646,5.0
2,0.13931972789115646,16.16108843537415,1.0
3,16.16108843537415,16.579047619047618,1.0
4,16.579047619047618,17.04344671201814,1.0
5,17.04344671201814,17.507845804988662,1.0
6,17.507845804988662,17.972244897959182,1.0
7,17.972244897959182,18.436643990929706,1.0
8,18.436643990929706,18.901043083900227,1.0
9,18.901043083900227,19.365442176870747,1.0
10,19.365442176870747,19.783401360544218,1.0
11,19.783401360544218,20.24780045351474,1.0
12,20.24780045351474,20.712199546485262,1.0
13,20.712199546485262,21.176598639455783,2.0
14,21.176598639455783,21.640997732426303,2.0
15,21.640997732426303,22.105396825396827,2.0
16,22.105396825396827,22.569795918367348,2.0
17,22.569795918367348,23.45215419501134,2.0
18,23.45215419501134,23.91655328798186,2.0
19,23.91655328798186,24.38095238095238,1.0
20,24.38095238095238,24.845351473922904,1.0
21,24.845351473922904,25.309750566893424,1.0
22,25.309750566893424,25.774149659863944,1.0
23,25.774149659863944,26.23854875283447,1.0
24,26.23854875283447,26.70294784580499,1.0
25,26.70294784580499,27.12090702947846,1.0
26,27.12090702947846,27.58530612244898,1.0
27,27.58530612244898,28.0497052154195,1.0
28,28.0497052154195,28.514104308390024,1.0
29,28.514104308390024,28.978503401360545,2.0
30,28.978503401360545,29.442902494331065,2.0
31,29.442902494331065,29.90730158730159,2.0
32,29.90730158730159,30.325260770975056,2.0
33,30.325260770975056,32.64725623582766,2.0
34,32.64725623582766,34.92281179138322,2.0
35,34.92281179138322,35.38721088435374,2.0
36,35.38721088435374,35.851609977324266,2.0
37,35.851609977324266,36.31600907029478,2.0
38,36.31600907029478,36.73396825396826,2.0
39,36.73396825396826,37.198367346938774,2.0
40,37.198367346938774,38.59156462585034,2.0
41,38.59156462585034,39.05596371882086,2.0
42,39.05596371882086,39.52036281179139,2.0
43,39.52036281179139,39.938321995464854,2.0
44,39.938321995464854,40.40272108843537,2.0
45,40.40272108843537,40.867120181405895,2.0
46,40.867120181405895,41.33151927437642,2.0
47,41.33151927437642,41.795918367346935,2.0
48,41.795918367346935,42.26031746031746,2.0
49,42.26031746031746,42.72471655328798,2.0
50,42.72471655328798,43.1891156462585,2.0
51,43.1891156462585,43.607074829931975,2.0
52,43.607074829931975,44.07147392290249,2.0
53,44.07147392290249,44.489433106575966,3.0
54,44.489433106575966,45.00027210884354,3.0
55,45.00027210884354,45.464671201814056,3.0
56,45.464671201814056,45.92907029478458,3.0
57,45.92907029478458,46.393469387755104,3.0
58,46.393469387755104,46.85786848072562,3.0
59,46.85786848072562,47.275827664399095,3.0
60,47.275827664399095,47.74022675736961,3.0
61,47.74022675736961,48.204625850340136,3.0
62,48.204625850340136,48.66902494331066,3.0
63,48.66902494331066,49.13342403628118,3.0
64,49.13342403628118,49.5978231292517,3.0
65,49.5978231292517,50.062222222222225,3.0
66,50.062222222222225,50.52662131519274,3.0
67,50.52662131519274,50.944580498866216,3.0
68,50.944580498866216,51.40897959183673,3.0
69,51.40897959183673,52.33777777777778,3.0
70,52.33777777777778,52.75573696145125,3.0
71,52.75573696145125,53.68453514739229,3.0
72,53.68453514739229,54.14893424036281,3.0
73,54.14893424036281,54.61333333333334,3.0
74,54.61333333333334,55.077732426303854,3.0
75,55.077732426303854,55.54213151927438,3.0
76,55.54213151927438,56.006530612244894,3.0
77,56.006530612244894,56.42448979591837,3.0
78,56.42448979591837,56.888888888888886,3.0
79,56.888888888888886,57.35328798185941,3.0
80,57.35328798185941,57.817687074829934,3.0
81,57.817687074829934,58.28208616780045,3.0
82,58.28208616780045,58.746485260770974,3.0
83,58.746485260770974,59.2108843537415,3.0
84,59.2108843537415,59.675283446712015,3.0
85,59.675283446712015,60.13968253968254,3.0
86,60.13968253968254,60.55764172335601,3.0
87,60.55764172335601,61.02204081632653,3.0
88,61.02204081632653,61.486439909297054,3.0
89,61.486439909297054,61.95083900226757,3.0
90,61.95083900226757,62.415238095238095,3.0
91,62.415238095238095,62.87963718820862,3.0
92,62.87963718820862,63.344036281179136,3.0
93,63.344036281179136,63.76199546485261,3.0
94,63.76199546485261,64.22639455782313,3.0
95,64.22639455782313,64.69079365079365,3.0
96,64.69079365079365,65.15519274376418,3.0
97,65.15519274376418,65.6195918367347,3.0
98,65.6195918367347,66.08399092970521,3.0
99,66.08399092970521,66.54839002267573,3.0
100,66.54839002267573,67.01278911564626,3.0
101,67.01278911564626,67.43074829931973,3.0
102,67.43074829931973,67.89514739229026,3.0
103,67.89514739229026,68.35954648526076,3.0
104,68.35954648526076,68.82394557823129,3.0
105,68.82394557823129,69.28834467120181,3.0
106,69.28834467120181,69.75274376417234,3.0
107,69.75274376417234,70.21714285714286,3.0
108,70.21714285714286,70.68154195011338,3.0
109,70.68154195011338,71.09950113378684,3.0
110,71.09950113378684,71.56390022675737,3.0
111,71.56390022675737,72.02829931972789,3.0
112,72.02829931972789,72.49269841269842,3.0
113,72.49269841269842,72.95709750566894,3.0
114,72.95709750566894,73.42149659863945,2.0
115,73.42149659863945,73.88589569160997,2.0
116,73.88589569160997,74.30385487528345,2.0
117,74.30385487528345,74.76825396825397,2.0
118,74.76825396825397,75.2326530612245,2.0
119,75.2326530612245,75.697052154195,2.0
120,75.697052154195,76.16145124716553,2.0
121,76.16145124716553,76.62585034013605,2.0
122,76.62585034013605,77.04380952380953,2.0
123,77.04380952380953,77.50820861678004,2.0
124,77.50820861678004,77.97260770975056,2.0
125,77.97260770975056,78.43700680272109,2.0
126,78.43700680272109,78.90140589569161,2.0
127,78.90140589569161,79.36580498866213,2.0
128,79.36580498866213,79.83020408163266,2.0
129,79.83020408163266,80.29460317460317,2.0
130,80.29460317460317,80.71256235827664,2.0
131,80.71256235827664,81.17696145124717,2.0
132,81.17696145124717,81.64136054421769,2.0
133,81.64136054421769,82.10575963718821,2.0
134,82.10575963718821,82.57015873015872,2.0
135,82.57015873015872,85.3101133786848,2.0
136,85.3101133786848,85.77451247165533,2.0
137,85.77451247165533,86.23891156462585,2.0
138,86.23891156462585,86.70331065759638,2.0
139,86.70331065759638,87.1677097505669,2.0
140,87.1677097505669,87.58566893424036,2.0
141,87.58566893424036,88.05006802721088,2.0
142,88.05006802721088,88.51446712018141,2.0
143,88.51446712018141,88.97886621315193,2.0
144,88.97886621315193,89.44326530612246,2.0
145,89.44326530612246,89.90766439909297,2.0
146,89.90766439909297,94.9231746031746,2.0
147,94.9231746031746,95.38757369614513,2.0
148,95.38757369614513,97.66312925170068,3.0
149,97.66312925170068,99.98512471655329,3.0
150,99.98512471655329,100.44952380952381,3.0
151,100.44952380952381,100.86748299319729,3.0
152,100.86748299319729,101.3318820861678,3.0
153,101.3318820861678,101.79628117913832,3.0
154,101.79628117913832,102.26068027210884,3.0
155,102.26068027210884,102.72507936507937,3.0
156,102.72507936507937,103.18947845804989,3.0
157,103.18947845804989,103.65387755102041,3.0
158,103.65387755102041,104.11827664399092,3.0
159,104.11827664399092,104.5362358276644,3.0
160,104.5362358276644,105.00063492063492,3.0
161,105.00063492063492,105.46503401360545,3.0
162,105.46503401360545,105.92943310657597,3.0
163,105.92943310657597,106.39383219954648,2.0
164,106.39383219954648,106.858231292517,2.0
165,106.858231292517,107.32263038548753,2.0
166,107.32263038548753,107.740589569161,2.0
167,107.740589569161,108.20498866213151,2.0
168,108.20498866213151,108.66938775510204,2.0
169,108.66938775510204,109.13378684807256,2.0
170,109.13378684807256,109.59818594104308,2.0
171,109.59818594104308,110.94494331065759,2.0
172,110.94494331065759,111.40934240362812,2.0
