id,start,end,label
1,0.0,0.2786394557823129,9.0
2,0.2786394557823129,49.31918367346939,5.0
3,49.31918367346939,64.69079365079365,0.0
4,64.69079365079365,102.1213605442177,2.0
5,102.1213605442177,134.30421768707484,4.0
6,134.30421768707484,154.92353741496598,8.0
7,154.92353741496598,167.36943310657597,3.0
8,167.36943310657597,194.67609977324264,6.0
9,194.67609977324264,206.47183673469388,7.0
10,206.47183673469388,206.49451247165533,9.0
