id,start,end,label
1,0.0,0.8359183673469388,10.0
2,0.8359183673469388,4.96907029478458,3.0
3,4.96907029478458,18.94748299319728,3.0
4,18.94748299319728,33.94757369614513,0.0
5,33.94757369614513,54.19537414965986,6.0
6,54.19537414965986,89.90766439909297,5.0
7,89.90766439909297,127.19891156462585,8.0
8,127.19891156462585,139.59836734693877,9.0
9,139.59836734693877,162.35392290249433,7.0
10,162.35392290249433,174.24253968253967,1.0
11,174.24253968253967,178.93297052154196,3.0
12,178.93297052154196,183.11256235827665,3.0
13,183.11256235827665,196.02285714285713,3.0
14,196.02285714285713,211.58022675736962,4.0
15,211.58022675736962,235.21814058956917,2.0
16,235.21814058956917,235.23691609977325,10.0
