id,start,end,label
1,0.0,2.693514739229025,5
2,2.693514739229025,7.012426303854875,3
3,7.012426303854875,8.684263038548753,3
4,8.684263038548753,15.696689342403628,4
5,15.696689342403628,50.01578231292517,1
6,50.01578231292517,60.04680272108843,2
7,60.04680272108843,62.69387755102041,2
8,62.69387755102041,70.03138321995465,2
9,70.03138321995465,132.72526077097507,1
10,132.72526077097507,137.36925170068028,2
11,137.36925170068028,147.02875283446713,2
12,147.02875283446713,150.00090702947847,2
13,150.00090702947847,200.71328798185942,1
14,200.71328798185942,208.1901133786848,4
15,208.1901133786848,227.18403628117915,3
16,227.18403628117915,230.1097505668934,1
17,230.1097505668934,234.05714285714285,3
18,234.05714285714285,234.0768253968254,5
