id,start,end,label
1,0.09287981859410431,15.32517006802721,2
2,15.32517006802721,22.267936507936508,1
3,22.267936507936508,23.196734693877552,0
4,23.196734693877552,37.01260770975057,2
5,37.01260770975057,81.33950113378685,1
6,81.33950113378685,82.26829931972789,0
7,82.26829931972789,96.10739229024944,2
8,96.10739229024944,96.57179138321996,0
9,96.57179138321996,155.17895691609976,1
10,155.17895691609976,156.13097505668935,0
11,156.13097505668935,162.56290249433107,2
12,162.56290249433107,163.0273015873016,0
13,163.0273015873016,190.24108843537414,1
14,190.24108843537414,192.56308390022676,2
15,192.56308390022676,199.04145124716553,1
16,199.04145124716553,202.98884353741497,0
