0.475771	0.475771	3
0.951542	0.951542	4
1.438917	1.438917	1
1.926292	1.926292	2
2.425271	2.425271	3
2.901042	2.901042	4
3.400021	3.400021	1
3.887396	3.887396	2
4.374771	4.374771	3
4.862146	4.862146	4
5.349521	5.349521	1
5.836896	5.836896	2
6.324271	6.324271	3
6.811646	6.811646	4
7.299021	7.299021	1
7.786396	7.786396	2
8.273771	8.273771	3
8.761146	8.761146	4
9.248521	9.248521	1
9.735896	9.735896	2
10.223271	10.223271	3
10.710646	10.710646	4
11.198021	11.198021	1
11.685396	11.685396	2
12.172771	12.172771	3
12.660146	12.660146	4
13.147521	13.147521	1
13.634896	13.634896	2
14.122271	14.122271	3
14.609646	14.609646	4
15.097021	15.097021	1
15.584396	15.584396	2
16.071771	16.071771	3
16.559146	16.559146	4
17.046521	17.046521	1
17.533896	17.533896	2
18.032875	18.032875	3
18.520250	18.520250	4
18.996021	18.996021	1
19.483396	19.483396	2
19.982375	19.982375	3
20.469750	20.469750	4
20.957125	20.957125	1
21.444500	21.444500	2
21.931875	21.931875	3
22.419250	22.419250	4
22.906625	22.906625	1
23.394000	23.394000	2
23.881375	23.881375	3
24.368750	24.368750	4
24.856125	24.856125	1
25.343500	25.343500	2
25.830875	25.830875	3
26.318250	26.318250	4
26.805625	26.805625	1
27.293000	27.293000	2
27.780375	27.780375	3
28.267750	28.267750	4
28.755125	28.755125	1
29.242500	29.242500	2
29.741479	29.741479	3
30.228854	30.228854	4
30.716229	30.716229	1
31.203604	31.203604	2
31.690979	31.690979	3
32.178354	32.178354	4
32.665729	32.665729	1
33.153104	33.153104	2
33.640479	33.640479	3
34.127854	34.127854	4
34.615229	34.615229	1
35.102604	35.102604	2
35.589979	35.589979	3
36.077354	36.077354	4
36.564729	36.564729	1
37.052104	37.052104	2
37.539479	37.539479	3
38.026854	38.026854	4
38.514229	38.514229	1
39.001604	39.001604	2
39.488979	39.488979	3
39.976354	39.976354	4
40.463729	40.463729	1
40.951104	40.951104	2
41.450083	41.450083	3
41.925854	41.925854	4
42.413229	42.413229	1
42.900604	42.900604	2
43.399583	43.399583	3
43.886958	43.886958	4
44.374333	44.374333	1
44.850104	44.850104	2
45.349083	45.349083	3
45.836458	45.836458	4
46.323833	46.323833	1
46.811208	46.811208	2
47.298583	47.298583	3
47.785958	47.785958	4
48.273333	48.273333	1
48.760708	48.760708	2
49.248083	49.248083	3
49.735458	49.735458	4
50.222833	50.222833	1
50.710208	50.710208	2
51.197583	51.197583	3
51.684958	51.684958	4
52.172333	52.172333	1
52.659708	52.659708	2
53.147083	53.147083	3
53.634458	53.634458	4
54.121833	54.121833	1
54.609208	54.609208	2
55.108187	55.108187	3
55.595562	55.595562	4
56.082937	56.082937	1
56.558708	56.558708	2
57.057688	57.057688	3
57.545063	57.545063	4
58.032438	58.032438	1
58.519813	58.519813	2
59.007188	59.007188	3
59.494563	59.494563	4
59.981938	59.981938	1
60.469313	60.469313	2
60.956688	60.956688	3
61.444063	61.444063	4
61.931438	61.931438	1
62.418813	62.418813	2
62.906188	62.906188	3
63.393563	63.393563	4
63.880938	63.880938	1
64.368313	64.368313	2
64.855688	64.855688	3
65.343063	65.343063	4
65.830438	65.830438	1
66.317813	66.317813	2
66.805188	66.805188	3
67.292563	67.292563	4
67.779938	67.779938	1
68.267313	68.267313	2
68.766292	68.766292	3
69.253667	69.253667	4
69.729438	69.729438	1
70.216813	70.216813	2
70.704188	70.704188	3
71.203167	71.203167	4
71.690542	71.690542	1
72.177917	72.177917	2
72.665292	72.665292	3
73.152667	73.152667	4
73.640042	73.640042	1
74.127417	74.127417	2
74.614792	74.614792	3
75.102167	75.102167	4
75.589542	75.589542	1
76.076917	76.076917	2
76.564292	76.564292	3
77.051667	77.051667	4
77.539042	77.539042	1
78.026417	78.026417	2
78.513792	78.513792	3
79.001167	79.001167	4
79.488542	79.488542	1
79.975917	79.975917	2
80.474896	80.474896	3
80.962271	80.962271	4
81.449646	81.449646	1
81.937021	81.937021	2
82.424396	82.424396	3
82.911771	82.911771	4
83.387542	83.387542	1
83.874917	83.874917	2
84.362292	84.362292	3
84.849667	84.849667	4
85.337042	85.337042	1
85.824417	85.824417	2
86.323396	86.323396	3
86.810771	86.810771	4
87.298146	87.298146	1
87.785521	87.785521	2
88.272896	88.272896	3
88.760271	88.760271	4
89.247646	89.247646	1
89.735021	89.735021	2
90.222396	90.222396	3
90.709771	90.709771	4
91.197146	91.197146	1
91.684521	91.684521	2
92.171896	92.171896	3
92.659271	92.659271	4
93.146646	93.146646	1
93.634021	93.634021	2
94.121396	94.121396	3
94.608771	94.608771	4
95.096146	95.096146	1
95.595125	95.595125	2
96.082500	96.082500	3
96.569875	96.569875	4
97.057250	97.057250	1
97.533021	97.533021	2
98.032000	98.032000	3
98.519375	98.519375	4
99.006750	99.006750	1
99.494125	99.494125	2
99.981500	99.981500	3
100.468875	100.468875	4
100.944646	100.944646	1
101.432021	101.432021	2
101.931000	101.931000	3
102.418375	102.418375	4
102.905750	102.905750	1
103.393125	103.393125	2
103.880500	103.880500	3
104.367875	104.367875	4
104.855250	104.855250	1
105.342625	105.342625	2
105.830000	105.830000	3
106.317375	106.317375	4
106.804750	106.804750	1
107.292125	107.292125	2
107.779500	107.779500	3
108.266875	108.266875	4
108.754250	108.754250	1
109.241625	109.241625	2
109.740604	109.740604	3
110.227979	110.227979	4
110.715354	110.715354	1
111.202729	111.202729	2
111.690104	111.690104	3
112.177479	112.177479	4
112.664854	112.664854	1
113.152229	113.152229	2
113.639604	113.639604	3
114.126979	114.126979	4
114.614354	114.614354	1
115.101729	115.101729	2
115.589104	115.589104	3
116.076479	116.076479	4
116.563854	116.563854	1
117.051229	117.051229	2
117.538604	117.538604	3
118.025979	118.025979	4
118.513354	118.513354	1
119.000729	119.000729	2
119.488104	119.488104	3
119.975479	119.975479	4
120.462854	120.462854	1
120.950229	120.950229	2
121.437604	121.437604	3
121.924979	121.924979	4
122.423958	122.423958	1
122.911333	122.911333	2
123.398708	123.398708	3
123.886083	123.886083	4
124.373458	124.373458	1
124.860833	124.860833	2
125.348208	125.348208	3
125.835583	125.835583	4
126.322958	126.322958	1
126.810333	126.810333	2
127.297708	127.297708	3
127.785083	127.785083	4
128.272458	128.272458	1
128.759833	128.759833	2
129.247208	129.247208	3
129.734583	129.734583	4
130.221958	130.221958	1
130.709333	130.709333	2
131.196708	131.196708	3
131.684083	131.684083	4
132.171458	132.171458	1
132.658833	132.658833	2
133.146208	133.146208	3
133.633583	133.633583	4
134.120958	134.120958	1
