id,start,end,label
1,0.09287981859410431,20.874739229024943,1
2,20.874739229024943,24.102312925170068,0
3,24.102312925170068,35.178231292517005,1
4,35.178231292517005,39.334603174603174,0
5,39.334603174603174,49.946122448979594,1
6,49.946122448979594,52.244897959183675,0
7,52.244897959183675,79.94630385487528,2
8,79.94630385487528,83.17387755102041,0
9,83.17387755102041,94.71419501133786,1
10,94.71419501133786,97.94176870748299,0
11,97.94176870748299,108.57650793650794,1
12,108.57650793650794,113.63845804988662,0
13,113.63845804988662,123.78557823129252,1
14,123.78557823129252,126.10757369614512,0
15,126.10757369614512,154.25015873015872,2
16,154.25015873015872,157.03655328798186,0
17,157.03655328798186,183.32154195011339,1
18,183.32154195011339,184.71473922902496,0
19,184.71473922902496,199.04145124716553,2
20,199.04145124716553,202.98884353741497,0
