id,start,end,label
1,0.046439909297052155,48.83156462585034,0
2,48.83156462585034,65.41061224489796,3
3,65.41061224489796,103.70031746031746,0
4,103.70031746031746,135.04725623582766,3
5,135.04725623582766,150.76716553287983,2
6,150.76716553287983,166.1619954648526,0
7,166.1619954648526,197.34639455782312,3
8,197.34639455782312,205.1482993197279,1
9,205.1482993197279,206.47183673469388,2
