MSAF_Foote_VariableMarkovOracle

CallMeMaybe_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,7.0,NA,NA,NA,NA,NA,NA,NA
2,4.272471655328798,2.0,4.5,2,-0.2275283446712022,4.0,0.2724716553287978,4.0,0.2724716553287978
3,25.541950113378686,0.0,25.499996,4,0.041954113378686486,25.999996,-0.4580458866213135,23.999996,1.5419541133786865
4,68.49886621315193,6.0,68.499996,2,-0.0011297868480681927,67.999996,0.4988702131519318,63.999996,4.498870213151925
5,90.04698412698413,4.0,89.999996,1,0.04698812698413235,89.999996,0.04698812698413235,91.999996,-1.9530118730158676
6,140.66648526077097,5.0,140.499996,2,0.16648926077095894,139.999996,0.6664892607709589,139.999996,0.6664892607709589
7,156.50249433106575,3.0,156.499996,2,0.0024983310657376023,155.999996,0.5024983310657376,171.999996,-15.497501668934262
8,203.08172335600906,7.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.08109799395313096,,0.4075605789871453,,4.07171646409675
Proximity Scores,,,,0.1621959879062619,,0.8151211579742906,,8.1434329281935
Percent of ground truth boundaries (0.5 sec),0.25
Percent of ground truth boundaries found (0.5 sec),0.16666666666666666
Percent of ground truth boundaries (3 sec),0.625
Percent of ground truth boundaries found (3 sec),0.4166666666666667
Percent of ground truth boundaries (2 beats),0.375
Percent of ground truth boundaries found (2 beats),0.25
Average time between beats,0.5
Rand Index Score,0.7003869106170897

Clocks_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,0.13931972789115646,3.0,0.0873983958333,1,0.051921332057856456,0.0873983958333,0.051921332057856456,0.0873983958333,0.051921332057856456
3,17.507845804988662,7.0,17.52373,3,-0.01588419501133842,16.6077,0.9001458049886608,29.43212,-11.92427419501134
4,31.2540589569161,0.0,31.26418,1,-0.01012104308389894,31.26418,-0.01012104308389894,29.43212,1.8219389569160995
5,60.13968253968254,1.0,60.119125,4,0.02055753968254237,60.57714,-0.4374574603174608,58.74508,1.3946025396825377
6,74.30385487528345,9.0,74.31759,3,-0.01373512471654692,73.40156,0.9022948752834452,73.40156,0.9022948752834452
7,90.83646258503401,5.0,90.80613,3,0.030332585034017256,91.72216,-0.8856974149659891,88.05804,2.778422585034008
8,118.74684807256236,6.0,118.745045,4,0.0018030725623532362,119.20306,-0.4562119274376357,117.371,1.3758480725623627
9,145.7748752834467,3.0,145.76793,3,0.0069452834466972035,146.68396,-0.9090847165533091,146.68396,-0.9090847165533091
10,177.40045351473924,3.0,177.370965,4,0.029488514739227867,177.82898,-0.4285264852607611,175.99692,1.4035335147392516
11,192.49342403628117,8.0,192.48546,1,0.007964036281180142,192.48546,0.007964036281180142,205.30988,-12.816455963718823
12,204.8928798185941,4.0,204.851865,4,0.04101481859410683,205.30988,-0.41700018140588213,205.30988,-0.41700018140588213
13,230.06331065759636,8.0,230.04269,3,0.020620657596367664,230.95872,-0.8954093424036387,241.95108,-11.88776934240363
14,250.1253514739229,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.020865683567177773,,0.5251528850033099,,3.9735955229473787
Proximity Scores,,,,0.04582997209184052,,1.1534605126242004,,8.727716555972501
Percent of ground truth boundaries (0.5 sec),0.21428571428571427
Percent of ground truth boundaries found (0.5 sec),0.2
Percent of ground truth boundaries (3 sec),0.7142857142857143
Percent of ground truth boundaries found (3 sec),0.9
Percent of ground truth boundaries (2 beats),0.35714285714285715
Percent of ground truth boundaries found (2 beats),0.4
Average time between beats,0.4552846666667
Rand Index Score,0.8282771247198125

CoolerThanMe_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,0.13931972789115646,0.0,0.24,2,-0.10068027210884353,0.701538,-0.5622182721088436,0.24,-0.10068027210884353
3,18.297324263038547,0.0,18.239982,3,0.05734226303854584,19.163058,-0.8657337369614524,32.086122,-13.788797736961456
4,31.207619047619048,5.0,31.163046,3,0.044573047619046235,32.086122,-0.8785029523809555,32.086122,-0.8785029523809555
5,43.653514739229024,8.0,43.624572,2,0.028942739229023573,43.163034,0.4904807392290209,46.3938,-2.7402852607709747
6,72.67845804988661,2.0,72.701466,1,-0.023007950113381526,72.701466,-0.023007950113381526,75.932232,-3.253773950113384
7,79.13360544217687,3.0,79.162998,3,-0.02939255782312955,78.239922,0.8936834421768651,75.932232,3.201373442176873
8,97.10585034013606,6.0,97.16298,2,-0.05712965986394636,96.701442,0.4044083401360581,105.470664,-8.364813659863941
9,116.93569160997733,4.0,117.009114,1,-0.07342239002267092,117.009114,-0.07342239002267092,105.470664,11.465027609977327
10,134.0255782312925,7.0,134.08602,2,-0.060441768707477195,133.624482,0.40109623129251304,135.470634,-1.4450557687074763
11,149.25786848072562,0.0,149.316774,3,-0.05890551927438992,148.393698,0.864170480725619,149.778312,-0.5204435192743802
12,180.09396825396826,9.0,180.23982,2,-0.14585174603175233,179.778282,0.31568625396826633,179.778282,0.31568625396826633
13,213.20562358276644,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.06178999216656427,,0.5247646171923315,,4.188585493300352
Proximity Scores,,,,0.1338784502393395,,1.136991140907859,,9.075277644095074
Percent of ground truth boundaries (0.5 sec),0.23076923076923078
Percent of ground truth boundaries found (0.5 sec),0.2222222222222222
Percent of ground truth boundaries (3 sec),0.5384615384615384
Percent of ground truth boundaries found (3 sec),0.6666666666666666
Percent of ground truth boundaries (2 beats),0.38461538461538464
Percent of ground truth boundaries found (2 beats),0.4444444444444444
Average time between beats,0.461538
Rand Index Score,0.8328260468548239

Dynamite_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,2.36843537414966,1.0,2.542552,2,-0.17411662585034016,2.042552,0.32588337414965984,0.0404255083333,2.32800986581636
3,25.077551020408162,0.0,25.042552,3,0.034999020408161385,26.042552,-0.9650009795918386,32.042552,-6.965000979591839
4,43.0962358276644,5.0,43.042552,3,0.053683827664400496,44.042552,-0.9463161723355995,47.542552,-4.4463161723355995
5,64.31927437641724,2.0,64.542552,2,-0.22327762358276004,64.042552,0.27672237641723996,63.542552,0.77672237641724
6,80.5732426303855,6.0,80.542552,2,0.030690630385493023,80.042552,0.530690630385493,88.042552,-7.469309369614507
7,103.5609977324263,9.0,103.542552,4,0.018445732426300765,104.042552,-0.48155426757369924,103.542552,0.018445732426300765
8,120.32580498866213,3.0,120.542552,2,-0.21674701133787266,120.042552,0.28325298866212734,120.042552,0.28325298866212734
9,138.06585034013605,1.0,138.042552,1,0.023298340136051365,138.042552,0.023298340136051365,120.042552,18.02329834013605
10,170.6202267573696,7.0,170.542552,2,0.07767475736960705,170.042552,0.577674757369607,164.042552,6.577674757369607
11,189.05687074829933,8.0,189.042552,3,0.014318748299331219,190.042552,-0.9856812517006688,196.042552,-6.985681251700669
12,224.2118820861678,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.08672523174603182,,0.5396075138321985,,5.38737118340703
Proximity Scores,,,,0.17456480812756509,,1.0861485201003247,,10.843965452838956
Percent of ground truth boundaries (0.5 sec),0.25
Percent of ground truth boundaries found (0.5 sec),0.2727272727272727
Percent of ground truth boundaries (3 sec),0.4166666666666667
Percent of ground truth boundaries found (3 sec),0.36363636363636365
Percent of ground truth boundaries (2 beats),0.3333333333333333
Percent of ground truth boundaries found (2 beats),0.36363636363636365
Average time between beats,0.49680822083369997
Rand Index Score,0.7711092070415952

Fireflies_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,2.693514739229025,5.0,5.33332,1,-2.6398052607709745,5.33332,-2.6398052607709745,5.33332,-2.6398052607709745
3,15.696689342403628,0.0,15.99996,1,-0.3032706575963715,15.99996,-0.3032706575963715,5.33332,10.36336934240363
4,28.374784580498865,9.0,28.66682,4,-0.2920354195011363,29.33356,-0.9587754195011335,26.6666,1.708184580498866
5,48.39038548752834,2.0,48.667538,2,-0.27715251247165895,48.000488,0.3898974875283443,48.000488,0.3898974875283443
6,70.03138321995465,7.0,70.001428,2,0.029955219954644008,69.335308,0.6960752199546505,69.335308,0.6960752199546505
7,90.69714285714285,4.0,90.666408,1,0.030734857142846295,90.666408,0.030734857142846295,90.666408,0.030734857142846295
8,112.33814058956916,4.0,112.666353,2,-0.3282124104308366,111.999688,0.33845258956915814,114.666348,-2.328207410430835
9,137.0441723356009,1.0,137.332614,3,-0.2884416643991017,135.999284,1.0448883356009162,135.999284,1.0448883356009162
10,149.35074829931972,3.0,149.332948,1,0.01780029931973104,149.332948,0.01780029931973104,157.332928,-7.982179700680291
11,156.68825396825397,8.0,156.666263,4,0.02199096825398783,157.332928,-0.6446740317460353,157.332928,-0.6446740317460353
12,185.3881179138322,6.0,185.332858,3,0.0552599138322023,186.666188,-1.2780700861678156,178.666208,6.721909913832178
13,200.38820861678005,5.0,200.666153,2,-0.2779443832199604,199.999488,0.38872061678003433,199.999488,0.38872061678003433
14,206.61115646258503,5.0,206.666138,3,-0.05498153741496026,205.332808,1.2783484625850292,199.999488,6.6116684625850155
15,219.7536507936508,5.0,219.999438,3,-0.24578720634920614,218.666108,1.0875427936507833,221.421068,-1.6674172063491994
16,234.05714285714285,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.34738373647554416,,0.7926468655652731,,3.0869808875931293
Proximity Scores,,,,0.5210769074055847,,1.1889732707810865,,4.630482907596963
Percent of ground truth boundaries (0.5 sec),0.25
Percent of ground truth boundaries found (0.5 sec),0.3076923076923077
Percent of ground truth boundaries (3 sec),0.6875
Percent of ground truth boundaries found (3 sec),0.8461538461538461
Percent of ground truth boundaries (2 beats),0.4375
Percent of ground truth boundaries found (2 beats),0.5384615384615384
Average time between beats,0.6666650000000001
Rand Index Score,0.6560740144810941

OverMyHead_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,0.8359183673469388,2.0,0.6326255,2,0.20329286734693885,0.1153845,0.7205338673469388,0.1153845,0.7205338673469388
3,21.5481179138322,0.0,21.3222655,2,0.22585241383220023,20.8050245,0.7430934138322023,37.3567365,-15.808618586167796
4,35.015691609977324,7.0,34.7705315,4,0.24516010997732707,35.2877725,-0.27208089002267855,37.3567365,-2.3410448900226726
5,54.706213151927436,3.0,54.9429305,3,-0.23671734807256684,53.9084485,0.7977646519274373,53.9084485,0.7977646519274373
6,60.3718820861678,5.0,60.1153405,1,0.2565415861677991,60.1153405,0.2565415861677991,62.1843045,-1.812422413832202
7,75.92925170068027,4.0,76.1498115,4,-0.22055979931973013,76.6670525,-0.7378007993197286,62.1843045,13.744947200680265
8,93.01913832199547,8.0,93.2187645,1,-0.19962617800453586,93.2187645,-0.19962617800453586,95.2877285,-2.26859017800453
9,129.75310657596373,9.0,129.9428755,4,-0.18976892403628653,130.4601165,-0.7070099240362708,128.3911525,1.3619540759637232
10,161.33224489795919,1.0,161.4945765,1,-0.16233160204080832,161.4945765,-0.16233160204080832,161.4945765,-0.16233160204080832
11,176.3787755102041,2.0,176.4945655,2,-0.11578998979589983,175.9773245,0.40145101020408447,161.4945765,14.8841990102041
12,193.97950113378684,6.0,194.0807595,4,-0.10125836621315898,194.5980005,-0.6184993662131717,194.5980005,-0.6184993662131717
13,235.21814058956917,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.19608174407338652,,0.5106121171923323,,4.956445985673058
Proximity Scores,,,,0.3790916498757572,,0.9871841505068863,,9.582469266112042
Percent of ground truth boundaries (0.5 sec),0.15384615384615385
Percent of ground truth boundaries found (0.5 sec),0.15384615384615385
Percent of ground truth boundaries (3 sec),0.6923076923076923
Percent of ground truth boundaries found (3 sec),0.6153846153846154
Percent of ground truth boundaries (2 beats),0.38461538461538464
Percent of ground truth boundaries found (2 beats),0.3076923076923077
Average time between beats,0.517241
Rand Index Score,0.7820609215346057

Solo_MSAF_Foote_VariableMarkovOracle.csv
Boundary,Boundary_Timestamp,Label,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
1,0.0,10.0,NA,NA,NA,NA,NA,NA,NA
2,0.09287981859410431,7.0,0.05769225,1,0.03518756859410431,0.05769225,0.03518756859410431,0.05769225,0.03518756859410431
3,17.182766439909297,0.0,17.13459825,2,0.04816818990929761,16.67306025,0.5097061899092985,22.21151625,-5.0287498100907015
4,38.87020408163265,8.0,38.82688425,1,0.043319831632651074,38.82688425,0.043319831632651074,51.74994825,-12.879744168367353
5,81.36272108843538,9.0,81.28838025,1,0.07434083843537564,81.28838025,0.07434083843537564,81.28838025,0.07434083843537564
6,96.59501133786848,6.0,96.51913425,2,0.07587708786849134,96.05759625,0.5374150878684816,110.82681225,-14.231800912131519
7,112.24526077097505,5.0,112.21142625,4,0.033834520975048576,112.67296425,-0.42770347902495587,110.82681225,1.4184485209750477
8,153.80897959183673,4.0,153.74984625,2,0.05913334183674124,153.28830825,0.5206713418367315,155.13446025,-1.3254806581632579
9,168.5768707482993,3.0,168.51906225,2,0.05780849829932322,168.05752425,0.5193464982993135,169.90367625,-1.326805501700676
10,179.67600907029478,2.0,179.59597425,2,0.08003482029477027,179.13443625,0.5415728202947889,169.90367625,9.772332820294793
11,202.98884353741497,10.0,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.05641163309397815,,0.3565848506550779,,5.121432310972536
Proximity Scores,,,,0.12222532726227991,,0.7726012823539511,,11.096447770221598
Percent of ground truth boundaries (0.5 sec),0.2727272727272727
Percent of ground truth boundaries found (0.5 sec),0.2222222222222222
Percent of ground truth boundaries (3 sec),0.5454545454545454
Percent of ground truth boundaries found (3 sec),0.5555555555555556
Percent of ground truth boundaries (2 beats),0.2727272727272727
Percent of ground truth boundaries found (2 beats),0.2222222222222222
Average time between beats,0.461538
Rand Index Score,0.7289202906764398

Average Distance to Nearest Beat (Average),0.12147943072511623
Average Distance to Nearest Beat (Proximity Score),0.2198375861298041
Average Distance to Nearest Downbeat (Average),0.5224184897753812
Average Distance to Nearest Downbeat (Proximity Score),1.0200685764640853
