Librosa_AgglomerativeCQT_Cluster4

Bulletproof_Librosa_AgglomerativeCQT_Cluster 4.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
18,82.26829931972789,81.999763,4,0.26853631972788605,82.666428,-0.3981286802721087,90.666408,-8.398108680272117
19,96.10739229024944,95.999728,1,0.10766429024943136,95.999728,0.10766429024943136,90.666408,5.440984290249432
20,98.40616780045352,98.666388,1,-0.260220199546481,98.666388,-0.260220199546481,90.666408,7.739759800453513
21,102.56253968253968,102.666378,3,-0.10383831746031547,101.333048,1.229491682539674,90.666408,11.896131682539675
22,105.32571428571428,105.333038,3,-0.007323714285718097,103.999708,1.3260062857142856,114.666348,-9.340633714285715
23,107.18331065759637,107.333033,2,-0.1497223424036349,106.666368,0.5169426575963598,114.666348,-7.483037342403634
24,113.1740589569161,113.333018,3,-0.15895904308389674,111.999688,1.1743709569160927,114.666348,-1.4922890430839004
25,117.33043083900226,117.333616,1,-0.003185160997745129,117.333616,-0.003185160997745129,114.666348,2.664082839002262
26,118.23600907029478,118.000281,2,0.23572807029478327,117.333616,0.902393070294778,114.666348,3.569661070294785
27,123.78557823129252,124.000266,3,-0.21468776870747774,122.666936,1.1186422312925117,114.666348,9.11923023129252
28,127.94195011337868,128.000256,1,-0.05830588662132641,128.000256,-0.05830588662132641,135.999284,-8.057333886621308
29,132.09832199546486,132.000246,3,0.09807599546485335,133.333576,-1.2352540045351361,135.999284,-3.900962004535131
30,133.0271201814059,133.333576,1,-0.3064558185940882,133.333576,-0.3064558185940882,135.999284,-2.9721638185940833
31,138.55346938775511,138.665944,1,-0.1124746122448812,138.665944,-0.1124746122448812,135.999284,2.554185387755126
32,142.70984126984126,142.665934,3,0.043907269841270136,143.999264,-1.2894227301587478,135.999284,6.710557269841274
33,146.86621315192744,146.665924,1,0.2002891519274499,146.665924,0.2002891519274499,157.332928,-10.46671484807257
34,147.33061224489796,147.33268,2,-0.002067755102046931,146.665924,0.6646882448979738,157.332928,-10.002315755102046
35,153.3213605442177,153.332938,3,-0.011577455782315837,151.999608,1.321752544217702,157.332928,-4.011567455782313
36,156.13097505668935,155.999598,3,0.1313770566893595,157.332928,-1.2019529433106584,157.332928,-1.2019529433106584
37,162.56290249433107,162.666248,1,-0.10334550566892631,162.666248,-0.10334550566892631,157.332928,5.22997449433106
38,163.0273015873016,163.332913,2,-0.3056114126983971,162.666248,0.36105358730159764,157.332928,5.694373587301584
39,164.42049886621317,164.666243,4,-0.24574413378684312,165.332908,-0.9124091337868379,157.332928,7.087570866213156
40,168.08925170068028,167.999568,1,0.08968370068026843,167.999568,0.08968370068026843,178.666208,-10.576956299319733
41,170.41124716553287,170.666228,1,-0.25498083446711917,170.666228,-0.25498083446711917,178.666208,-8.254960834467141
42,176.4019954648526,176.666213,2,-0.2642175351473952,175.999548,0.4024474648525995,178.666208,-2.264212535147408
43,177.33079365079365,177.332878,3,-0.00208434920634204,175.999548,1.3312456507936474,178.666208,-1.33541434920636
44,184.71473922902496,184.666193,2,0.048546229024964305,183.999528,0.715211229024959,178.666208,6.048531229024945
45,187.03673469387755,187.332853,2,-0.2961183061224517,186.666188,0.370546693877543,178.666208,8.370526693877537
46,190.24108843537414,189.999513,2,0.24157543537413062,189.332848,0.9082404353741254,199.999488,-9.758399564625876
47,192.56308390022676,192.666173,2,-0.10308909977322855,191.999508,0.5635759002267662,199.999488,-7.436404099773256
48,197.64825396825398,197.332828,1,0.31542596825397595,197.332828,0.31542596825397595,199.999488,-2.3512340317460314
49,199.04145124716553,NA,NA,NA,NA,NA,NA,NA
Averages,,,,0.15136335769768813,,0.671849633039031,,6.17599402692141
Proximity Scores,,,,0.2270456041605426,,1.0077769690009688,,9.264014200417616
Percent of ground truth boundaries,0.24489795918367346
Percent of ground truth boundaries found,0.9230769230769231
Average time between beats,0.6666650000000001
