Librosa_SpectralCQT_Cluster5

CallMeMaybe_Librosa_SpectralCQT_Cluster5.csv
Boundary,Start_Time,Nearest_Beat,Nearest_Beat_Number,Dist_to_Nearest_Beat,Nearest_Downbeat,Dist_to_Nearest_Downbeat,Nearest_GT_Segment,Dist_to_Nearest_GT_Segment
7,37.01260770975057,36.98073225,1,0.03187545975056594,36.98073225,0.03187545975056594,51.74994825,-14.737340540249434
8,40.263401360544215,40.21149825,4,0.0519031105442167,40.67303625,-0.40963488945578774,51.74994825,-11.486546889455788
9,43.490975056689344,43.44226425,3,0.04871080668934269,44.36534025,-0.8743651933106591,51.74994825,-8.25897319331066
10,49.48172335600907,49.44225825,4,0.03946510600906805,49.90379625,-0.4220728939909293,51.74994825,-2.268224893990933
11,55.031292517006804,54.98071425,4,0.05057826700680579,55.44225225,-0.41095973299319866,51.74994825,3.2813442670068014
12,58.258866213151926,58.21148025,3,0.04738596315192467,59.13455625,-0.8756900368480771,51.74994825,6.508917963151923
13,64.24961451247165,64.21147425,4,0.03814026247165714,64.67301225,-0.4233977375283473,51.74994825,12.49966626247165
14,69.79918367346939,69.74993025,4,0.049253423469380664,70.21146825,-0.41228457653060957,81.28838025,-11.489196576530617
15,73.02675736961451,72.98069625,3,0.04606111961452086,73.90377225,-0.877014880385488,81.28838025,-8.261622880385488
16,79.01750566893423,78.98069025,4,0.03681541893423912,79.44222825,-0.4247225810657653,81.28838025,-2.270874581065769
17,82.26829931972789,82.21145625,3,0.05684306972788988,83.13453225,-0.866232930272119,81.28838025,0.9799190697278846
18,89.18784580498867,89.13452625,2,0.05331955498867558,88.67298825,0.5148575549886658,81.28838025,7.899465554988666
19,89.65224489795918,89.59606425,3,0.056180647959180874,90.51914025,-0.866895352040828,81.28838025,8.363864647959176
20,95.64299319727891,95.59605825,4,0.04693494727891334,96.05759625,-0.4146030527210911,81.28838025,14.354612947278909
21,99.33496598639456,99.28836225,4,0.04660373639455884,99.74990025,-0.4149342636054314,110.82681225,-11.491846263605439
22,102.56253968253968,102.51912825,3,0.043411432539684824,103.44220425,-0.8796645674603241,110.82681225,-8.264272567460324
