0.265958	0.265958	114.90 bpm
0.788146	0.788146	117.51 bpm
1.298729	1.298729	114.90 bpm
1.820917	1.820917	114.90 bpm
2.343104	2.343104	117.51 bpm
2.853687	2.853687	114.90 bpm
3.375875	3.375875	114.90 bpm
3.898062	3.898062	117.51 bpm
4.408646	4.408646	114.90 bpm
4.930833	4.930833	117.51 bpm
5.441417	5.441417	114.90 bpm
5.963604	5.963604	117.51 bpm
6.474187	6.474187	114.90 bpm
6.996375	6.996375	114.90 bpm
7.518562	7.518562	114.90 bpm
8.040750	8.040750	117.51 bpm
8.551333	8.551333	114.90 bpm
9.073521	9.073521	114.90 bpm
9.595708	9.595708	117.51 bpm
10.106292	10.106292	117.51 bpm
10.616875	10.616875	114.90 bpm
11.139062	11.139062	117.51 bpm
11.649646	11.649646	114.90 bpm
12.171833	12.171833	114.90 bpm
12.694021	12.694021	114.90 bpm
13.216208	13.216208	117.51 bpm
13.726792	13.726792	114.90 bpm
14.248979	14.248979	117.51 bpm
14.759562	14.759562	114.90 bpm
15.281750	15.281750	117.51 bpm
15.792333	15.792333	112.40 bpm
16.326125	16.326125	117.51 bpm
16.836708	16.836708	114.90 bpm
17.358896	17.358896	117.51 bpm
17.869479	17.869479	114.90 bpm
18.391667	18.391667	117.51 bpm
18.902250	18.902250	114.90 bpm
19.424437	19.424437	117.51 bpm
19.935021	19.935021	114.90 bpm
20.457208	20.457208	114.90 bpm
20.979396	20.979396	114.90 bpm
21.501583	21.501583	117.51 bpm
22.012167	22.012167	114.90 bpm
22.534354	22.534354	117.51 bpm
23.044937	23.044937	114.90 bpm
23.567125	23.567125	114.90 bpm
24.089312	24.089312	117.51 bpm
24.599896	24.599896	114.90 bpm
25.122083	25.122083	117.51 bpm
25.632667	25.632667	117.51 bpm
26.143250	26.143250	114.90 bpm
26.665437	26.665437	114.90 bpm
27.187625	27.187625	114.90 bpm
27.709812	27.709812	114.90 bpm
28.232000	28.232000	117.51 bpm
28.742583	28.742583	117.51 bpm
29.253167	29.253167	114.90 bpm
29.775354	29.775354	114.90 bpm
30.297542	30.297542	114.90 bpm
30.819729	30.819729	117.51 bpm
31.330312	31.330312	114.90 bpm
31.852500	31.852500	117.51 bpm
32.363083	32.363083	114.90 bpm
32.885271	32.885271	117.51 bpm
33.395854	33.395854	114.90 bpm
33.918042	33.918042	114.90 bpm
34.440229	34.440229	117.51 bpm
34.950812	34.950812	114.90 bpm
35.473000	35.473000	117.51 bpm
35.983583	35.983583	114.90 bpm
36.505771	36.505771	117.51 bpm
37.016354	37.016354	114.90 bpm
37.538542	37.538542	114.90 bpm
38.060729	38.060729	114.90 bpm
38.582917	38.582917	117.51 bpm
39.093500	39.093500	114.90 bpm
39.615687	39.615687	114.90 bpm
40.137875	40.137875	117.51 bpm
40.648458	40.648458	114.90 bpm
41.170646	41.170646	114.90 bpm
41.692833	41.692833	117.51 bpm
42.203417	42.203417	114.90 bpm
42.725604	42.725604	114.90 bpm
43.247792	43.247792	117.51 bpm
43.758375	43.758375	114.90 bpm
44.280562	44.280562	117.51 bpm
44.791146	44.791146	112.40 bpm
45.324937	45.324937	114.90 bpm
45.847125	45.847125	117.51 bpm
46.357708	46.357708	117.51 bpm
46.868292	46.868292	117.51 bpm
47.378875	47.378875	114.90 bpm
