id,start,end,label
1,0.0,2.36843537414966,4.0
2,2.36843537414966,12.30657596371882,2.0
3,12.30657596371882,18.808163265306124,3.0
4,18.808163265306124,27.074467120181406,2.0
5,27.074467120181406,51.22321995464853,1.0
6,51.22321995464853,55.309931972789116,3.0
7,55.309931972789116,76.579410430839,3.0
8,76.579410430839,107.22975056689343,1.0
9,107.22975056689343,114.84589569160998,3.0
10,114.84589569160998,144.05659863945579,2.0
11,144.05659863945579,164.58303854875282,0.0
12,164.58303854875282,184.83083900226757,0.0
13,184.83083900226757,224.2118820861678,2.0
14,224.2118820861678,224.25034013605443,4.0
