id,start,end,label
1,0.23219954648526078,9.868480725623582,3
2,9.868480725623582,13.815873015873017,0
3,13.815873015873017,17.322086167800453,3
4,17.322086167800453,24.079092970521543,0
5,24.079092970521543,43.073015873015876,1
6,43.073015873015876,50.108662131519274,3
7,50.108662131519274,53.823854875283445,0
8,53.823854875283445,57.330068027210885,3
9,57.330068027210885,80.5732426303855,0
10,80.5732426303855,99.07954648526078,1
11,99.07954648526078,106.09197278911564,3
12,106.09197278911564,110.34122448979592,0
13,110.34122448979592,113.33659863945579,3
14,113.33659863945579,137.06739229024944,0
15,137.06739229024944,161.0768253968254,2
16,161.0768253968254,181.32462585034014,3
17,181.32462585034014,213.04308390022675,0
18,213.04308390022675,224.23510204081632,4
